wall_ms,sse,stage
1661611,1213.2722217584321,schedule
1665108,1211.7574999375138,schedule
1668567,1211.7297326966232,schedule
1671731,1211.6352862677236,schedule
1676084,1211.5388767668464,schedule
1680467,1211.3814738794374,schedule
1687525,1211.1188255120996,schedule
1693302,1211.0405180171254,schedule
1697780,1210.5731792912563,schedule
1701474,1210.0563823303326,schedule
1705487,1209.175214825503,schedule
1708855,1209.1644166236913,schedule
1712242,1207.0325857841103,schedule
1715470,1206.9520909424905,schedule
1718786,1206.598947928195,schedule
1722392,1206.2754990852864,schedule
1726179,1206.2331317668538,schedule
1729817,1205.9770706164377,schedule
1733515,1204.966555234225,schedule
1736750,1198.4019283880662,schedule
1740081,1196.474007002505,schedule
1892520,1191.3902972923179,schedule
1906653,1190.6991760486217,schedule
1914026,1190.4997808813082,schedule
1919219,1189.9444153028778,schedule
1928357,1189.9404952140535,schedule
1932744,1189.8734391510047,schedule
1940690,1188.7212555649576,schedule
1945102,1188.0621212006367,schedule
1948807,1184.2904909202955,schedule
1953252,1183.9232799796118,schedule
1957006,1183.5693916418659,schedule
1963797,1182.971777321941,schedule
1970348,1182.6201940246492,schedule
1977200,1180.6644918111501,schedule
1981089,1180.586471023361,schedule
1986055,1180.5142718311124,schedule
1996196,1180.3825641137787,schedule
2001454,1180.299398491004,schedule
2006159,1179.8828097936293,schedule
2011670,1179.4697400960472,schedule
2018332,1179.2796732072911,schedule
2022404,1179.114562346411,schedule
2028106,1178.487227477733,schedule
2032080,1177.9690990543188,schedule
2038038,1177.8966754075586,schedule
2043197,1177.4501181364926,schedule
2047742,1176.2808838006029,schedule
2051634,1175.084085902667,schedule
2055345,1173.8524538344518,schedule
2193724,1159.8041944034455,schedule
2300098,1159.307398413263,schedule
2308454,1158.7327973688314,schedule
2313968,1158.585978226394,schedule
2324141,1158.5592931578701,schedule
2332682,1158.335294562441,schedule
2337339,1158.2719565419427,schedule
2345540,1158.1594284886748,schedule
2350345,1157.777954489977,schedule
2356878,1157.7263301769717,schedule
2370482,1157.4589486593743,schedule
2375889,1157.3939603362155,schedule
2380802,1157.3423536647047,schedule
2385193,1157.0709084516504,schedule
2389627,1156.266968828819,schedule
2393270,1155.7685151563996,schedule
2396758,1154.5971222057683,schedule
2400543,1152.9327486878585,schedule
2404381,1152.3873313432443,schedule
2408068,1152.1745144962897,schedule
2412654,1150.344429582892,schedule
2416456,1148.87003188395,schedule
2421084,1148.7463258130872,schedule
2424697,1147.8751692436258,schedule
2428348,1144.0190336616092,schedule
2432965,1143.7876561815838,schedule
2436348,1143.1606497072798,schedule
2439688,1137.6710829439307,schedule
2443852,1137.2878303387238,schedule
2447225,1136.9666522156228,schedule
2563302,1134.7611083361396,schedule
2576877,1134.3455809388201,schedule
2585280,1133.8566351963516,schedule
2594599,1133.8418536604263,schedule
2605864,1133.6467046885741,schedule
2610585,1133.6254792674047,schedule
2618624,1133.5702670942958,schedule
2624038,1133.0494892259399,schedule
2628176,1132.6086860809457,schedule
2633206,1132.5722767730358,schedule
2646774,1132.3361562134394,schedule
2653720,1132.3042344617809,schedule
2657781,1132.0481151906758,schedule
2662260,1131.999022311173,schedule
2665365,1131.7613438932701,schedule
2668653,1131.6356330651686,schedule
2673139,1131.441971570879,schedule
2677693,1130.405059943221,schedule
2683063,1130.3840719586058,schedule
2689195,1130.2808739995728,schedule
2692796,1128.155779433122,schedule
2697221,1127.9008731025299,schedule
2700857,1127.5326034465807,schedule
