wall_ms,sse,stage
174566,38.73967527143775,construct
179871,31.741170507582865,schedule
180872,31.652954260908857,schedule
181792,31.589741936081374,schedule
182562,31.02120499206711,schedule
184371,30.924105784590225,schedule
185210,30.103930564987525,schedule
186583,30.103897605262173,schedule
187327,30.010693628625475,schedule
188167,30.01068780651831,schedule
188911,28.175197593423352,schedule
189685,28.17518967141684,schedule
190516,26.9766815370229,schedule
191424,26.968498919039853,schedule
192273,26.87424791927711,schedule
192934,26.870350198888904,schedule
193772,26.689418005497842,schedule
194471,26.675618362425237,schedule
195245,26.6368119234866,schedule
196075,26.555333469231822,schedule
196932,26.476896309820564,schedule
197682,26.442741775845924,schedule
198372,26.43846754836774,schedule
199305,26.41517442210667,schedule
200146,26.34958581104471,schedule
200904,26.32117519220949,schedule
201697,26.235834109793334,schedule
202339,26.22127784054132,schedule
203079,26.18953994969408,schedule
203920,26.179159792998952,schedule
204890,25.944504002656835,schedule
205751,25.924944965885334,schedule
206688,25.831816983698864,schedule
207784,25.831808136909004,schedule
208689,25.617369949651923,schedule
209505,25.617368237922182,schedule
210186,25.589150367140984,schedule
211027,25.45474333388303,schedule
212138,25.40181711867547,schedule
212794,25.3761804884137,schedule
213690,25.27858908220464,schedule
214468,25.152825010565206,schedule
215097,25.040455236820947,schedule
215804,24.9742645838627,schedule
216536,24.973023467424884,schedule
217290,24.939749375170702,schedule
218103,24.931215213825357,schedule
219076,24.917583888887588,schedule
219792,24.714686587959044,schedule
220819,24.375003218478764,schedule
221665,24.36227152694044,schedule
222864,24.342205659447966,schedule
223687,24.33678436087967,schedule
224790,24.280176305742337,schedule
225701,24.148368038034572,schedule
226743,24.1478473749979,schedule
227472,24.07037161754497,schedule
228488,23.959365094381845,schedule
229071,23.95874373943679,schedule
229943,23.958578122702985,schedule
230741,23.89199870299861,schedule
231661,23.89070381984043,schedule
232515,23.82395243302089,schedule
233794,23.823177859218017,schedule
234675,23.79163015090448,schedule
235528,23.699836433915628,schedule
236391,23.667377154457736,schedule
237456,23.644513459557793,schedule
238763,23.53949696408657,schedule
239598,23.52319190026201,schedule
240570,23.515712593837954,schedule
241411,23.462880297607963,schedule
242209,23.462589888029356,schedule
243293,23.45673356242631,schedule
244249,23.446550605597842,schedule
245061,23.440195965693746,schedule
246089,23.432230054909496,schedule
246938,23.423357916498965,schedule
247643,23.396096456077416,schedule
248485,23.38123614031656,schedule
249361,23.3774629551754,schedule
250519,23.35573383499058,schedule
251299,23.345294248337108,schedule
251980,23.3410765060339,schedule
252772,23.33435539926912,schedule
253631,23.33167673934634,schedule
254403,23.327130456233196,schedule
255218,23.322993140958545,schedule
256013,23.322992900024424,schedule
256796,23.32217831346764,schedule
257608,23.319939657083097,schedule
258378,23.30583713845262,schedule
259174,23.302526860659526,schedule
260033,23.255548734255303,schedule
260770,23.144163367204953,schedule
261594,23.134350548802573,schedule
262438,23.119238697062475,schedule
263254,23.094476863935977,schedule
264131,23.09067664365778,schedule
264868,23.07121657895365,schedule
265545,23.03614889599844,schedule
266184,22.988284258425832,schedule
266957,22.941291418717665,schedule
267775,22.887601741175747,schedule
268631,22.87796777264601,schedule
269516,22.87029031120471,schedule
270302,22.870285064210687,schedule
271071,22.868480635584252,schedule
271842,22.84344471578366,schedule
272721,22.825168359244056,schedule
273503,22.82363977306017,schedule
274409,22.81810719613068,schedule
275302,22.81382592131613,schedule
276052,22.786619994119206,schedule
276724,22.784873896799862,schedule
277424,22.779957830254162,schedule
278144,22.77886962642383,schedule
278901,22.778229494399813,schedule
279637,22.772807728156142,schedule
280361,22.772004594107365,schedule
281283,22.769264699696972,schedule
282082,22.768972908659574,schedule
282809,22.767352604197974,schedule
283584,22.76711868859459,schedule
284361,22.761393470623716,schedule
285034,22.761335906258065,schedule
285803,22.75791500081762,schedule
286596,22.75753417276675,schedule
287591,22.748360083256287,schedule
288213,22.74804355605416,schedule
288944,22.736404421484398,schedule
289678,22.63358420621706,schedule
290645,22.353344693280043,schedule
291320,22.351768016981826,schedule
291955,22.298275360203576,schedule
293255,22.254868623764544,schedule
294273,22.243390632647998,schedule
295178,22.056872243993954,schedule
296447,22.055943057860713,schedule
297238,22.047217133980393,schedule
298097,22.04685230182709,schedule
298972,22.032791070461347,schedule
299818,22.030047444657423,schedule
300806,22.017773201661296,schedule
301761,22.00746473243409,schedule
302592,22.007304575072165,schedule
303259,22.005077450777915,schedule
304267,21.98158241038503,schedule
305024,21.967544651314114,schedule
305706,21.966763772352152,schedule
306767,21.951296448839177,schedule
307724,21.94143641903374,schedule
308470,21.939087235194886,schedule
309246,21.938633897369552,schedule
310141,21.9385904101003,schedule
311179,21.935468519575313,schedule
311978,21.9170315657625,schedule
312932,21.913315652385553,schedule
313704,21.91331535400719,schedule
314465,21.90872200763696,schedule
315329,21.904403680697108,schedule
316086,21.90154618560971,schedule
317006,21.8918169756744,schedule
317787,21.89167746105011,schedule
319033,21.84152293185835,schedule
319749,21.84133378771779,schedule
320551,21.84112773902131,schedule
321256,21.84099949198388,schedule
322009,21.839632376475578,schedule
322901,21.83903925755058,schedule
323729,21.829986641990565,schedule
324509,21.829844727330716,schedule
325288,21.82972771494142,schedule
325972,21.82510727635706,schedule
326692,21.822549763914843,schedule
327648,21.82120522726255,schedule
328311,21.803948921274657,schedule
329033,21.79898533533868,schedule
329949,21.78854906564473,schedule
367601,19.115558342519396,schedule
461566,19.11075034958417,schedule
463446,19.107777265943557,schedule
464704,19.084445438017053,schedule
465369,19.08444441205992,schedule
466211,19.044428859125464,schedule
467166,19.043639367791553,schedule
467961,19.03442585495985,schedule
468753,19.021764176686297,schedule
469452,19.017894201320853,schedule
470235,19.0073930930216,schedule
470989,18.988743866814634,schedule
471737,18.973410420740716,schedule
472446,18.9695789913887,schedule
473286,18.95480747488476,schedule
474132,18.948024867462216,schedule
475096,18.94767296514748,schedule
476262,18.944745609699847,schedule
477334,18.944742201290982,schedule
478692,18.93301199059677,schedule
479713,18.92165348786661,schedule
480666,18.912312969551397,schedule
481374,18.901458381607643,schedule
482259,18.84015314679539,schedule
483418,18.8336700333679,schedule
485121,18.81454090209506,schedule
486420,18.81411053101105,schedule
487259,18.809872207949155,schedule
488246,18.809355404623123,schedule
489734,18.785300590905972,schedule
490583,18.780160224469903,schedule
491787,18.779774538809168,schedule
492752,18.765167046031813,schedule
494054,18.72876473417935,schedule
495027,18.724234361872472,schedule
495832,18.706410710603517,schedule
496684,18.659309123786944,schedule
497446,18.65713732283753,schedule
498331,18.652689692501884,schedule
498976,18.652507670870758,schedule
499827,18.649935731167982,schedule
500687,18.64770325624578,schedule
501627,18.644466014100715,schedule
502315,18.637523268935727,schedule
503137,18.621904723199634,schedule
504076,18.61721163146677,schedule
504976,18.6143259825126,schedule
506336,18.613469425269923,schedule
507289,18.605888767304318,schedule
508035,18.59980504728724,schedule
508790,18.584738742809016,schedule
509415,18.58285241298034,schedule
510109,18.582786510988438,schedule
510928,18.578423346812478,schedule
511735,18.577350499666405,schedule
512574,18.563349265732526,schedule
513506,18.5591506801216,schedule
514413,18.553882792560525,schedule
515153,18.546356269331838,schedule
515799,18.54467635491229,schedule
516615,18.543491864779366,schedule
517492,18.53491136503251,schedule
518262,18.530909487626175,schedule
519045,18.52171476758214,schedule
519810,18.51782074249162,schedule
520786,18.512824692354496,schedule
521761,18.512091386871404,schedule
522561,18.51085418692068,schedule
523395,18.508264355161142,schedule
524172,18.48145569043018,schedule
524885,18.471876070846307,schedule
525648,18.468560970101247,schedule
526735,18.463522424289014,schedule
527605,18.455481888694802,schedule
528507,18.454748716990743,schedule
529482,18.43853702325169,schedule
530256,18.43839013849633,schedule
531052,18.437043400667402,schedule
531871,18.435865445476075,schedule
532943,18.435865333442123,schedule
533629,18.434969140591193,schedule
534457,18.432612644959303,schedule
535221,18.429872032076617,schedule
536097,18.4296904458825,schedule
537260,18.407230758900287,schedule
538778,18.406159779259,schedule
539849,18.393462618411675,schedule
540621,18.393190895403553,schedule
541780,18.342700344788717,schedule
543556,18.342120605738867,schedule
544304,18.336482413269866,schedule
544991,18.3354407285208,schedule
545642,18.33415828806853,schedule
546292,18.333634981532654,schedule
546907,18.333634871559134,schedule
547692,18.333540037948353,schedule
548569,18.32248095062353,schedule
549377,18.320596993180242,schedule
550104,18.3198072857795,schedule
550908,18.316924736769753,schedule
551611,18.31654271775256,schedule
552292,18.316249721017847,schedule
552979,18.310950171441213,schedule
553750,18.307751083673423,schedule
554514,18.302790849563756,schedule
555395,18.29913278871563,schedule
556057,18.292038593849234,schedule
556862,18.290075529554624,schedule
557564,18.289856522547485,schedule
558204,18.289616614872887,schedule
559142,18.280137305290403,schedule
559867,18.27962371821109,schedule
560596,18.278809219887098,schedule
561268,18.275088785633443,schedule
562106,18.26274346791399,schedule
562853,18.26272924962762,schedule
563601,18.261054215841796,schedule
564362,18.252055810357025,schedule
565047,18.24834050296974,schedule
565822,18.233142986605472,schedule
566568,18.23151669634042,schedule
567353,18.230747485889683,schedule
568217,18.20080887396291,schedule
569134,18.20017199462561,schedule
569781,18.195422396661833,schedule
570583,18.193573615892515,schedule
571400,18.193252127500593,schedule
572018,18.18956137503117,schedule
572677,18.18924952774479,schedule
573368,18.188764420832833,schedule
574048,18.188044582187928,schedule
574877,18.1879438583273,schedule
575720,18.186290724172792,schedule
576615,18.185088204140563,schedule
577392,18.180794932877436,schedule
578107,18.17780085478735,schedule
578819,18.17695282352393,schedule
579753,18.16871211816995,schedule
581353,18.166138868415953,schedule
582082,18.1646794277754,schedule
583087,18.156752909464952,schedule
584008,18.15329364638688,schedule
585075,18.15268551307796,schedule
585916,18.142375324817323,schedule
586686,18.141033625475103,schedule
587510,18.140055660714236,schedule
588307,18.13363571715224,schedule
589229,18.129189353077376,schedule
590101,18.12140771489961,schedule
590954,18.12013706984927,schedule
592117,18.115166955850107,schedule
592838,18.092659641311442,schedule
593579,18.067159398408066,schedule
594436,18.059325159357954,schedule
595236,18.049526302427115,schedule
595819,18.027972200276903,schedule
596730,18.027619312012643,schedule
597592,18.02411239628063,schedule
598389,18.020430947459836,schedule
599190,18.0165670269576,schedule
600048,18.016318309443875,schedule
601001,18.01399798253707,schedule
601688,18.01346808687484,schedule
602566,18.01266457380021,schedule
603434,18.007741111841142,schedule
604322,17.98512271800057,schedule
605009,17.9800782911839,schedule
605803,17.97897932439579,schedule
606654,17.9730355101307,schedule
607440,17.97223754363867,schedule
608394,17.971808604215596,schedule
609007,17.95922237171723,schedule
609909,17.951579011942364,schedule
610716,17.951259321170006,schedule
642221,17.224121575755756,schedule
647948,17.22411612712555,schedule
648730,17.224114550635665,schedule
649609,17.223549565209556,schedule
650434,17.221689627928725,schedule
651305,17.211989677100107,schedule
652088,17.20949617660834,schedule
652841,17.208627458595167,schedule
653557,17.207979914398496,schedule
654443,17.193563254120427,schedule
655469,17.18995609635721,schedule
656465,17.187451646619095,schedule
657236,17.187449358718354,schedule
658733,17.179919643798225,schedule
659523,17.172094866910925,schedule
660799,17.16390877987007,schedule
661627,17.159357302693085,schedule
662585,17.156791314927773,schedule
663512,17.139264018065088,schedule
664484,17.13064456878577,schedule
665441,17.126756989353105,schedule
666763,17.12403861908764,schedule
667958,17.119881364948085,schedule
668659,17.112326921379797,schedule
669524,17.111965273679168,schedule
670220,17.107110174497528,schedule
671126,17.097682242830306,schedule
671836,17.094479300397527,schedule
672477,17.086744440734744,schedule
673598,17.086359883219128,schedule
674448,17.071022332190818,schedule
675021,17.048987482708423,schedule
675895,17.03348621636306,schedule
676663,17.027792293975377,schedule
677323,17.011169554856664,schedule
678088,17.01046285678347,schedule
678996,17.008459596271706,schedule
679754,17.00789046817865,schedule
680603,17.0031855201032,schedule
681308,17.0021279895466,schedule
682203,17.000276441581732,schedule
682868,17.00027639075544,schedule
684269,16.99788231890304,schedule
685812,16.99757109599135,schedule
686568,16.995628300101334,schedule
687687,16.99474778269788,schedule
688723,16.992866600886423,schedule
689375,16.992174901520308,schedule
690092,16.983111539986844,schedule
691228,16.98242236413568,schedule
692460,16.980223844091604,schedule
693328,16.979719713398893,schedule
694167,16.975669866478132,schedule
695037,16.971895570332073,schedule
695855,16.964198459617407,schedule
696652,16.962279554021954,schedule
697575,16.960416384603494,schedule
698482,16.948575892966662,schedule
699273,16.947896676277825,schedule
699854,16.947399037920295,schedule
700483,16.946061465946865,schedule
701151,16.943539504906663,schedule
702108,16.94295252029521,schedule
703067,16.941051703650583,schedule
703840,16.939094441568766,schedule
704582,16.936026605329477,schedule
705621,16.908237933173297,schedule
706971,16.907446279894017,schedule
707973,16.907255434286242,schedule
708855,16.902567696994076,schedule
710013,16.696271437018144,schedule
710987,16.69176543994278,schedule
711842,16.688726144191985,schedule
712468,16.679460450675585,schedule
713009,16.67788786045254,schedule
713609,16.677887813625002,schedule
714324,16.67052821643805,schedule
715070,16.667702058457426,schedule
715833,16.665672407373037,schedule
716522,16.66331691279553,schedule
717104,16.6632357975667,schedule
717743,16.661584667048956,schedule
718391,16.657594415093886,schedule
719037,16.650076706483954,schedule
719646,16.649444107059395,schedule
720310,16.64627268566174,schedule
720939,16.643165711903713,schedule
721537,16.632787351868696,schedule
722176,16.6317803274176,schedule
722864,16.631694884477394,schedule
723584,16.62289653194984,schedule
724166,16.622767789454933,schedule
724791,16.621979072053062,schedule
725431,16.619277445451758,schedule
726088,16.619105879518628,schedule
726646,16.606956098247743,schedule
727319,16.605842538971526,schedule
728105,16.59865064329539,schedule
728838,16.596832379344477,schedule
729909,16.596822513181223,schedule
730575,16.596751047098255,schedule
731154,16.596695542316855,schedule
731653,16.591713650830496,schedule
732163,16.59111839356863,schedule
732846,16.59023515459523,schedule
733553,16.589520529647793,schedule
734199,16.58618505290558,schedule
734923,16.584530419100965,schedule
735617,16.57552820364232,schedule
736204,16.57213476365815,schedule
738273,16.57134916600748,schedule
739155,16.570278375364417,schedule
739800,16.569683707286156,schedule
740479,16.56674501501974,schedule
741201,16.566395514426233,schedule
741983,16.56542230091232,schedule
742902,16.56525243588666,schedule
743745,16.54623190561615,schedule
744463,16.541803192306848,schedule
745114,16.516345873420555,schedule
745949,16.51079799262422,schedule
746731,16.51040394446013,schedule
747571,16.50710876396579,schedule
748414,16.506969353271103,schedule
749315,16.506771212454783,schedule
750057,16.50387269223061,schedule
751006,16.482956252579324,schedule
751755,16.473304761912154,schedule
752537,16.47041016545321,schedule
753410,16.468888949753577,schedule
754419,16.465869453052427,schedule
755138,16.464067422311217,schedule
756061,16.46376734495112,schedule
756703,16.462571679793,schedule
757557,16.46052627563385,schedule
758258,16.458778007531656,schedule
759192,16.458730938086788,schedule
759966,16.458313727820197,schedule
760802,16.45753433263413,schedule
761459,16.455905824818817,schedule
762251,16.4447946669252,schedule
763205,16.440956808689485,schedule
763773,16.4361826716229,schedule
764605,16.436038782985996,schedule
765419,16.434895160503988,schedule
766093,16.42734726194629,schedule
766915,16.425238634874464,schedule
768180,16.393606113170026,schedule
768719,16.390986495110983,schedule
769427,16.381890303436542,schedule
770282,16.37871691921288,schedule
771034,16.372636054708803,schedule
771828,16.371035569448956,schedule
772690,16.369681164088437,schedule
773448,16.368632052556933,schedule
774283,16.36860530376669,schedule
775042,16.365232822788656,schedule
775677,16.363940325522595,schedule
776383,16.363363434701746,schedule
777096,16.361640044187588,schedule
777798,16.357688523463523,schedule
778512,16.349929161649943,schedule
779091,16.343794287527363,schedule
779667,16.34030302497206,schedule
780301,16.334501525819984,schedule
780874,16.334460837667084,schedule
781545,16.333194601760727,schedule
782411,16.33107063484632,schedule
783315,16.326885200998525,schedule
783992,16.32629047329271,schedule
784589,16.32559569285241,schedule
785254,16.324462591663046,schedule
785897,16.324158183427716,schedule
786496,16.31924245481395,schedule
787166,16.312891631798337,schedule
787806,16.311317653283883,schedule
788536,16.311052786022938,schedule
789307,16.309428940072756,schedule
789851,16.309388096512073,schedule
790511,16.30642392177692,schedule
791238,16.305047296169015,schedule
791944,16.30478479195949,schedule
792487,16.304135690879715,schedule
793044,16.304105959395997,schedule
793696,16.303262305814847,schedule
794361,16.302944050087184,schedule
794904,16.301982949382044,schedule
826036,15.486585704099696,schedule
921844,15.486582447386628,schedule
922708,15.486568341504132,schedule
923456,15.485413178448514,schedule
924252,15.48408364204856,schedule
925076,15.480757115166494,schedule
925752,15.480369612291904,schedule
926904,15.478871714831703,schedule
928010,15.478869754550727,schedule
928714,15.478869402987742,schedule
931393,15.478437859892653,schedule
933288,15.47837086896556,schedule
934134,15.474954984646638,schedule
935432,15.474904693654866,schedule
936167,15.47461433146911,schedule
937387,15.452795761066914,schedule
938547,15.452232525724922,schedule
939356,15.45147897826797,schedule
940007,15.449596764367962,schedule
940616,15.446812222430252,schedule
941579,15.444865684464721,schedule
942319,15.443539928732044,schedule
943031,15.436875671157775,schedule
943911,15.436163038558696,schedule
944518,15.430525323838857,schedule
945299,15.424878312608424,schedule
946143,15.422113184432842,schedule
946880,15.418375449125548,schedule
947491,15.41742928133201,schedule
948042,15.416256114586341,schedule
948875,15.415739696370014,schedule
949757,15.414750958016029,schedule
950427,15.414518576263465,schedule
951297,15.412301878509556,schedule
