wall_ms,sse,stage
2302949,1260.5915237696197,schedule
2316397,1260.557909677677,schedule
2325404,1260.3591255658337,schedule
2337109,1259.906352722724,schedule
2344577,1256.1306491648702,schedule
2350690,1253.588739692016,schedule
2356943,1249.8592084179488,schedule
2363117,1248.788645732085,schedule
2371398,1247.317355046797,schedule
2640444,1243.518614440499,schedule
2663845,1242.952673348311,schedule
2678930,1242.3978582489058,schedule
2695834,1242.392819169889,schedule
2708089,1242.2493328061687,schedule
2716666,1241.1542308982769,schedule
2723312,1240.444807891116,schedule
2728355,1236.6729738649226,schedule
2734370,1236.2999451048634,schedule
2739368,1235.9461319739107,schedule
2745254,1235.867178368963,schedule
2756190,1235.1991388852396,schedule
2761758,1234.8226047717064,schedule
2767286,1234.773868947374,schedule
2773363,1234.4724658086025,schedule
2777657,1234.2200940614923,schedule
2783956,1233.9569522895772,schedule
2790445,1225.8714391585097,schedule
2795700,1225.0022553604533,schedule
2800000,1222.2485086994363,schedule
2805119,1220.5715845367374,schedule
2990857,1204.0179116673544,schedule
3102375,1203.5358607940764,schedule
3112142,1202.9667879994422,schedule
3126907,1202.9603099744184,schedule
3133174,1202.2362757783492,schedule
3140175,1201.3601092431877,schedule
3144582,1201.1408139372668,schedule
3149849,1201.1091796997266,schedule
3159401,1200.5573693008168,schedule
3164494,1200.4263136607997,schedule
3168693,1200.0349365227262,schedule
3173699,1198.904041323875,schedule
3178212,1198.7190503196507,schedule
3183636,1198.561590047491,schedule
3189179,1198.1633303952424,schedule
3193317,1196.7458294226303,schedule
3197116,1196.6803909656762,schedule
3204485,1196.5060521036899,schedule
3208494,1196.4940361467927,schedule
3212205,1196.1166174232942,schedule
3215910,1196.0864624281949,schedule
3220180,1195.3825720562456,schedule
3224234,1195.2247117748789,schedule
3227680,1194.2427041537992,schedule
3232050,1193.9933366973094,schedule
3236870,1193.962155406188,schedule
3241690,1193.1547412415473,schedule
3246377,1192.1818330588128,schedule
3250785,1191.6603657940943,schedule
3422057,1181.9430166462184,schedule
3438388,1181.5318554291239,schedule
3447737,1181.0467339023014,schedule
3461801,1180.9699434209772,schedule
3466930,1180.4684419945459,schedule
3472122,1179.7843526711479,schedule
3477854,1178.3010596404981,schedule
3482004,1178.1022763629176,schedule
3486813,1178.0916630890326,schedule
3491873,1178.0815373544965,schedule
3495968,1177.637446165445,schedule
3500295,1177.6355893993702,schedule
3504031,1177.5871415720464,schedule
3510923,1177.4501074648647,schedule
3517594,1176.3050548842994,schedule
3522113,1174.8727163479944,schedule
3526632,1174.8345983872375,schedule
3531569,1174.739061286735,schedule
3537288,1174.582003941594,schedule
3545155,1174.4976548818795,schedule
3549347,1173.7443154962882,schedule
3553730,1173.1724816535955,schedule
3558066,1172.9224999980054,schedule
3564486,1172.9173890926975,schedule
3570171,1172.5632712732588,schedule
3574736,1171.0501895989494,schedule
3579294,1170.754682257797,schedule
3584114,1170.730992629895,schedule
3713895,864.5142337441893,schedule
3823357,863.6417428593955,schedule
3829695,863.0062853346188,schedule
3837020,862.591894107443,schedule
3854197,861.6352708559579,schedule
