wall_ms,sse,stage
133082,38.73967527143775,construct
150570,36.22914574294796,schedule
152725,28.979897534932483,schedule
153510,28.89442606478696,schedule
154123,28.862883826063566,schedule
154787,28.283773133211948,schedule
156081,28.181934974531583,schedule
156781,27.364725266863292,schedule
157514,27.364691322907447,schedule
158028,27.27530296181379,schedule
158588,27.275296733245064,schedule
159185,25.442680749301257,schedule
159797,25.442671958786384,schedule
160432,24.254153199089544,schedule
161115,24.14169222893623,schedule
161630,24.072816128944506,schedule
162238,24.06963522002849,schedule
162737,24.049169513068847,schedule
163241,23.957930063623724,schedule
163734,23.709468765470568,schedule
164341,23.70816874725429,schedule
164831,23.678920856160158,schedule
165378,23.67655382936894,schedule
165975,23.629077897734877,schedule
166632,23.616650514260147,schedule
167261,23.593323277773173,schedule
167860,23.489769775964906,schedule
168534,23.420900654964118,schedule
169146,23.387378902809157,schedule
169654,23.360443578963114,schedule
170319,23.141420749291044,schedule
170963,23.114006772796014,schedule
171669,22.995074411432693,schedule
172343,22.99506226715104,schedule
172931,22.745911271319482,schedule
173589,22.7459104317763,schedule
174062,22.737166087488607,schedule
174691,22.707145225988327,schedule
175342,22.55197508944926,schedule
176108,22.484518431373445,schedule
176743,22.454919839282073,schedule
177358,22.321176769332453,schedule
177889,22.23878880701839,schedule
178470,22.11450855970331,schedule
179040,22.084403390938903,schedule
179609,22.08330119942186,schedule
180183,22.058400442195403,schedule
180768,22.052369247060295,schedule
181339,22.043673178116656,schedule
181901,22.024985880135304,schedule
182560,21.812236973118488,schedule
183173,21.795055615789376,schedule
183892,21.79415683274209,schedule
184430,21.509124433659274,schedule
184977,21.49840063362531,schedule
185553,21.431244264340453,schedule
186120,21.410829053370115,schedule
186735,21.395243888949754,schedule
187305,21.392306787191156,schedule
187887,21.310900181782028,schedule
188718,21.195701821807763,schedule
189229,21.188091107458654,schedule
189822,21.12654357861418,schedule
190493,20.929867977608115,schedule
191091,20.929188156989976,schedule
191675,20.91998379674404,schedule
192312,20.847047282900693,schedule
192977,20.81956153945985,schedule
193537,20.818332171267155,schedule
194212,20.77414558050256,schedule
195160,20.773122263975836,schedule
195713,20.739091729718684,schedule
196275,20.622721088574934,schedule
196992,20.60027986236185,schedule
197726,20.491851758134942,schedule
198248,20.45807496968171,schedule
198911,20.450699443631954,schedule
199448,20.4329814351344,schedule
199948,20.432248157835723,schedule
200502,20.427329041775327,schedule
201097,20.41662227656268,schedule
201805,20.398676599375907,schedule
202392,20.390090924809446,schedule
202976,20.385807726080117,schedule
203701,20.372876270188428,schedule
204221,20.359959459672943,schedule
204785,20.35860424687739,schedule
205753,20.340111969842336,schedule
206333,20.32839245204042,schedule
206833,20.323711265672028,schedule
207402,20.31546408423666,schedule
207932,20.308745231971738,schedule
208520,20.30548538716494,schedule
209122,20.3012177126207,schedule
209730,20.301217527562535,schedule
210307,20.300596081533694,schedule
210859,20.29663493885596,schedule
211442,20.28080411891426,schedule
211947,20.27780787690149,schedule
212634,20.232221848292944,schedule
213240,20.091031261929825,schedule
213855,20.08592457761481,schedule
214576,20.070041624188775,schedule
215146,20.06731842523414,schedule
215652,20.055839402877137,schedule
216127,20.031337018016742,schedule
216696,19.993731975873754,schedule
217222,19.968678645961546,schedule
217822,19.915734713937322,schedule
218442,19.896467869644184,schedule
219204,19.87243677761152,schedule
219816,19.840687428524294,schedule
220399,19.83923453096394,schedule
220922,19.82212514430449,schedule
221450,19.82099639526653,schedule
222069,19.81993648203639,schedule
222669,19.815893953436234,schedule
223193,19.81340076817364,schedule
223810,19.808394537388494,schedule
224312,19.786585276703015,schedule
224884,19.785718044760777,schedule
225420,19.78346593801914,schedule
225974,19.782604459747645,schedule
226739,19.779364386158488,schedule
227240,19.77822409926129,schedule
227813,19.776178208020557,schedule
228514,19.773431848552907,schedule
229094,19.771909715746876,schedule
229621,19.77010844732455,schedule
230238,19.76940530344749,schedule
230891,19.76414639467035,schedule
231439,19.763020093323906,schedule
232355,19.721877270993154,schedule
232901,19.62582928976797,schedule
233481,19.61913143542043,schedule
234021,19.580716923686907,schedule
234868,19.3627423245525,schedule
235481,19.360009772551074,schedule
236059,19.32370094936128,schedule
237054,19.278971502043266,schedule
237861,19.256929037875075,schedule
238525,19.13067076286978,schedule
239289,19.12687256446515,schedule
240247,19.119636268046886,schedule
240881,19.119199605500487,schedule
241497,19.113173834699662,schedule
242087,19.11307168909243,schedule
242688,19.106232332752526,schedule
243331,19.102585256085966,schedule
244039,19.09413094268327,schedule
244851,19.089373695838223,schedule
245597,19.02824945848702,schedule
246192,19.028104309912802,schedule
246891,19.0227766040289,schedule
247534,19.0211092408397,schedule
248113,19.006445762610145,schedule
248711,19.005287954205375,schedule
249370,18.998134678871235,schedule
249946,18.996021574988813,schedule
250610,18.99523448296694,schedule
251200,18.995042099051215,schedule
251697,18.99200219150801,schedule
252197,18.99175443574002,schedule
252803,18.98615355297315,schedule
253339,18.973601093875764,schedule
253917,18.970970097263223,schedule
254517,18.9709701353882,schedule
255078,18.961483666232706,schedule
255754,18.955826773152587,schedule
256357,18.944196917913384,schedule
257009,18.941578108833898,schedule
257653,18.866983250096908,schedule
258310,18.755340444416998,schedule
258918,18.69668401075464,schedule
259599,18.691554045032028,schedule
260150,18.69133041201456,schedule
260687,18.688585046669523,schedule
261292,18.687092447909876,schedule
261919,18.68023478477741,schedule
262604,18.679887845863096,schedule
263215,18.678596163897748,schedule
263815,18.678062369881197,schedule
264407,18.67763630257325,schedule
265012,18.675059050431575,schedule
265674,18.66394238135195,schedule
266336,18.650779865919603,schedule
267519,18.611641742030084,schedule
268523,18.58407100651673,schedule
269240,18.579483121163015,schedule
269766,18.552712507410845,schedule
270297,18.551554913487852,schedule
270920,18.545275888376647,schedule
271556,18.528869424901217,schedule
272180,18.528013559048354,schedule
272815,18.526241902099454,schedule
273400,18.516929483750154,schedule
273978,18.5069174615384,schedule
274556,18.48763683876302,schedule
275174,18.485250373359104,schedule
275935,18.48080491152761,schedule
276476,18.459278627871136,schedule
277042,18.439088850208297,schedule
277609,18.424395195733794,schedule
278140,18.419608679841346,schedule
278775,18.412047612574636,schedule
279327,18.39440951617269,schedule
279938,18.391148030494133,schedule
280513,18.38476197887347,schedule
281115,18.377484146095696,schedule
281673,18.374260479006537,schedule
282249,18.373989525836112,schedule
283040,18.354772946118146,schedule
283546,18.351961572965287,schedule
284232,18.341246842194323,schedule
284801,18.314150418125294,schedule
285403,18.299080233693246,schedule
286104,18.294892376010317,schedule
286760,18.291516589369984,schedule
287374,18.29115855515212,schedule
288081,18.28403883235982,schedule
288689,18.28341116762527,schedule
289189,18.26859679152604,schedule
289711,18.268316675562414,schedule
290332,18.266207466278463,schedule
290877,18.2651254490235,schedule
291404,18.26377865197791,schedule
292017,18.260196849268066,schedule
292604,18.258790173315173,schedule
293138,18.254296404159074,schedule
293709,18.253908687480184,schedule
294248,18.25296241639325,schedule
294818,18.250728598476915,schedule
295396,18.247652054863007,schedule
295929,18.24441443492803,schedule
296621,18.242984933729023,schedule
297189,18.24154264010073,schedule
297746,18.234349468364503,schedule
298301,18.234076405369052,schedule
298824,18.229938459008572,schedule
299335,18.227980937776632,schedule
299909,18.226540120771894,schedule
300485,18.226003487084085,schedule
300995,18.215098299512853,schedule
301533,18.21224512330678,schedule
302076,18.21214342498813,schedule
302806,18.12917361641806,schedule
336563,17.126315736313938,schedule
351107,16.845086316167784,schedule
442611,16.84347439766038,schedule
444077,16.83075687519856,schedule
445333,16.618945071371368,schedule
445941,16.618939796639413,schedule
446747,16.606882727555163,schedule
447272,16.605462472553924,schedule
447843,16.60249790916197,schedule
448369,16.594440308497543,schedule
448995,16.59324013192753,schedule
449639,16.591549799991878,schedule
450224,16.57500798615945,schedule
450750,16.563890333909637,schedule
451309,16.54837660588562,schedule
451910,16.506077744290128,schedule
452539,16.500218382141515,schedule
453440,16.488818539525866,schedule
454802,16.481416965990856,schedule
455727,16.43024255731699,schedule
456373,16.405500625810493,schedule
457203,16.377612596150485,schedule
457820,16.35459043710781,schedule
458393,16.325971494186824,schedule
459063,16.255801653387763,schedule
459865,16.24667208677337,schedule
460489,16.232421170664043,schedule
461245,16.205266304934966,schedule
462248,16.20511140930355,schedule
462867,16.189584032319832,schedule
463562,16.18790124009225,schedule
464186,16.184360403021746,schedule
464945,16.17943235753461,schedule
465671,16.159698387725967,schedule
466430,16.151207939016807,schedule
467179,16.149792879800362,schedule
467866,16.14683282535457,schedule
468503,16.06849427159651,schedule
469180,16.05672242533263,schedule
469881,15.971377405736717,schedule
470660,15.971313563847588,schedule
471144,15.968911510117476,schedule
471740,15.95881567831838,schedule
472376,15.955826626038963,schedule
472957,15.944364260178837,schedule
473541,15.932581322867016,schedule
474369,15.930299206107268,schedule
475052,15.928149195321144,schedule
475925,15.862769691195426,schedule
476532,15.855635105184938,schedule
477086,15.85168483274327,schedule
477666,15.850379339493394,schedule
478209,15.849596057076138,schedule
478824,15.835954728563589,schedule
479396,15.834814990639703,schedule
479939,15.825014046349485,schedule
480486,15.81979192254345,schedule
481018,15.818737244634264,schedule
481566,15.815833081585222,schedule
482163,15.806826397045974,schedule
482628,15.80598555070235,schedule
483211,15.79889621698399,schedule
483758,15.796794253379948,schedule
484340,15.796277691283588,schedule
485015,15.786780845919148,schedule
485570,15.783740112686468,schedule
486157,15.783087816270347,schedule
486875,15.77068488425015,schedule
487668,15.767834387689195,schedule
488272,15.76515037249835,schedule
488797,15.761455040306904,schedule
489433,15.748648776199019,schedule
490080,15.738221257803405,schedule
490871,15.737721191834618,schedule
491475,15.72907751690361,schedule
492036,15.727869673992348,schedule
492650,15.720396651218742,schedule
493193,15.716576299210885,schedule
493719,15.712491890470226,schedule
494275,15.710030346176929,schedule
494833,15.70705279593401,schedule
495400,15.685511941051923,schedule
495959,15.676487172425901,schedule
496569,15.675933964791152,schedule
497203,15.675376978234127,schedule
497873,15.672846705257367,schedule
498461,15.6709158383844,schedule
499015,15.670198685190758,schedule
499561,15.666819207804485,schedule
500114,15.666664739757008,schedule
500765,15.666129350000391,schedule
501316,15.665806907018956,schedule
501947,15.665716636769671,schedule
502562,15.665716650611044,schedule
503113,15.664639972388683,schedule
