wall_ms,sse,stage
369669,231.20917829862856,schedule
370448,230.87167877252654,schedule
407766,228.00207167501904,schedule
501562,227.9976802879349,schedule
502420,227.91674632671035,schedule
503492,227.8827702033856,schedule
504740,227.8279440123558,schedule
505865,227.77427968355906,schedule
506909,227.77396640468805,schedule
507950,227.7737426535043,schedule
508793,227.77367520215032,schedule
510020,227.76237746722924,schedule
511029,227.75314984282235,schedule
511940,227.7429511176375,schedule
512754,227.68380066933636,schedule
513571,227.64274381581166,schedule
514626,227.6424991159146,schedule
515671,227.64138125984206,schedule
516632,227.63944106432456,schedule
517623,227.6308094000658,schedule
518657,227.62292818670875,schedule
519589,227.60815687556448,schedule
520399,227.60308386447468,schedule
521255,227.59268912968435,schedule
522172,227.57807642866265,schedule
523083,227.57383741798424,schedule
523910,227.54070465001047,schedule
525095,227.53971017952085,schedule
526274,227.53880613822452,schedule
527198,227.51612253397366,schedule
528153,227.51147964602114,schedule
528947,227.41687940451868,schedule
529894,227.4017036134997,schedule
530772,227.33014048117008,schedule
531697,227.32671152339148,schedule
532578,227.3249073126385,schedule
533868,227.3245757591349,schedule
534878,227.3055637961739,schedule
535936,227.30510517936736,schedule
537379,227.28408182052547,schedule
538488,227.269626927793,schedule
539380,227.26916593139475,schedule
540414,227.24520184719296,schedule
541412,227.24312319460228,schedule
542253,227.23419762709574,schedule
543225,227.20103598808504,schedule
544127,227.1197779002552,schedule
545114,227.10019200041415,schedule
546309,227.04448697190958,schedule
547334,227.03326823002087,schedule
548416,227.03300642391932,schedule
549788,227.03077060649267,schedule
550601,227.02714368365955,schedule
551849,227.01040658874373,schedule
552729,226.8273490643937,schedule
553750,226.8169809803795,schedule
554672,226.78596747846828,schedule
555448,226.7167025107714,schedule
556399,226.6709950238568,schedule
557403,226.67020781849612,schedule
558649,226.66996598662092,schedule
559779,226.64596535355696,schedule
560545,226.63705406765223,schedule
561512,226.6200536279576,schedule
562385,226.56903391280528,schedule
563170,226.5057433867171,schedule
564078,226.49909443985635,schedule
565120,226.48791966539756,schedule
565956,226.4877133162229,schedule
567302,226.47746904512363,schedule
568226,226.33110244852318,schedule
569380,226.2923065671189,schedule
570273,226.27273536161894,schedule
571337,226.02644544280076,schedule
572627,225.99267760906292,schedule
575205,225.9919033958705,schedule
575966,225.9800154983049,schedule
